id,spacegroup,number_of_total_atoms,percent_atom_al,percent_atom_ga,percent_atom_in,lattice_vector_1_ang,lattice_vector_2_ang,lattice_vector_3_ang,lattice_angle_alpha_degree,lattice_angle_beta_degree,lattice_angle_gamma_degree,formation_energy_ev_natom,bandgap_energy_ev,vol,n_ga,n_al,n_in,n_o,mass_al,mass_ga,mass_in,mass_o,density,z_al,z_ga,z_in,z_o,z_tot,r_ene,k_ene,p_ene,eta,r_gao_ave,r_gao_min,r_alo_ave,r_alo_min,r_ino_ave,r_ino_min,inv_r_gao_sum,inv2_r_gao_sum,inv_r_alo_sum,inv2_r_alo_sum,inv_r_ino_sum,inv2_r_ino_sum,mass_tot,inv2_r_sum,inv_r_sum,r_min,r_mean,ngao_mean,nalo_mean,nino_mean,n_mean,coul,rmean,cgaga,rgaga,calal,ralal,cinin,rinin,coo,roo,cgaal,rgaal,cgain,rgain,cgao,rgao,calin,ralin,calo,ralo,cino,rino
434,206,80.0,0.0,0.3438,0.6562,9.9855,9.9855,9.9855,90.0022,90.0019,89.99700000000001,0.10400000000000001,1.1345,995.6563018051993,11,0,21,48,0.0,766.953,2411.178,767.9712,3.96331765574669,0,341,1029,384,1754,14982976.746259008,175756.36577337794,-181005.53830951566,0.12094889487181475,2.149409559754443,2.104815797402872,inf,inf,2.163625320926271,2.1048187646736287,26.06105194057601,12.131582159772144,0.0,0.0,37.91060872389947,17.53219052023764,3946.1022,29.663772680009785,63.97166066447548,2.104815797402872,2.157856606247848,1.1666666666666667,0.0,1.7083333333333333,2.875,-177.98263608005868,2.157856606247848,10.159265560193862,3.5465367713019402,0.0,inf,23.328919153586874,3.4186389762890315,77.92447090162818,3.080271325187688,0.0,inf,39.10344753749997,3.4809483718052148,-72.78949295863286,2.149409559754443,0.0,inf,0.0,inf,-105.19314312142582,2.1636253209262697
435,167,60.0,0.3333,0.0,0.6667,10.6456,5.3224,14.2068,89.9948,90.0043,120.0014,0.2166,1.6363,697.1053626481238,0,8,16,36,215.8523088,0.0,1837.088,575.9784,3.771192777535687,104,0,784,288,1176,939385.5446597723,68896.52260506428,-127600.24884861348,0.13936798075353815,inf,inf,2.132369780326305,2.0560369575889434,2.133103622248446,2.0560369575889434,0.0,0.0,11.267328427915707,5.2954758310701715,30.0358079957682,14.11147400516401,2628.918708800001,19.406949836234183,41.303136423683895,2.0560369575889434,2.1329034835424068,0.0,0.6666666666666666,1.7777777777777777,2.4444444444444446,-116.44169901740507,2.1329034835424068,0.0,inf,3.033408844858068,2.983433814158869,24.679450345580573,3.525224428771053,45.23451538618517,2.9705130898049177,0.0,inf,0.0,inf,0.0,inf,19.941958981805648,3.595366175565984,-31.77285498642103,2.132369780326305,-84.66884403098408,2.133103622248446
436,194,80.0,0.4375,0.125,0.4375,6.5659,6.5655,24.3322,90.0152,90.0089,119.9932,0.3234,1.3118,908.4557832533935,4,14,14,48,377.7415404,278.892,1607.4520000000002,767.9712,3.3375941859729177,182,124,686,384,1376,1749666.963901703,3479052.1729471376,-124957.73931220625,0.1285698112769521,2.040869954411708,1.8952479101122648,2.0267263684015893,1.8952479101122648,2.0629338176610448,1.8952479101122648,5.897575183565997,2.9071816453177184,23.26005444128663,11.545597542566805,23.82729250549253,11.62369878791791,3032.056740400001,26.07647797580244,52.98492213034515,1.8952479101122648,2.044725331788948,0.25,0.9791666666666666,1.0208333333333333,2.25,-156.45886785481457,2.044725331788948,0.8349225164527769,3.283206266538205,12.852827701393919,3.4599072822922485,11.883543941393444,3.4897535315458845,67.9149728577776,3.0939377249620623,4.473095830400889,3.4834849132910604,9.915383001985628,3.444965718468235,-17.443089871906306,2.040869954411708,27.077580668155647,3.4204925974212284,-69.27358525540086,2.0267263684015893,-69.74219272750744,2.0629338176610448
437,33,80.0,0.0625,0.0312,0.9062,11.2205,9.536,10.1611,90.0003,89.9962,90.0003,0.2229,0.7954,1087.2243662158214,1,2,29,48,53.9630772,69.723,3329.722,767.9712,3.882712169055662,26,31,1421,384,1862,1688510.6329231204,584766.893012526,-203035.95610970526,0.1140587876526346,2.1972485671412096,2.147496197802329,2.211159567208231,1.9909849208406831,2.1795155829558155,1.990887368963152,0.9106962087565282,0.4148964035602493,3.6442319664796936,1.6713736729102855,51.63217740922836,23.91013020227869,4221.3792772,25.99640027874923,56.187105584464575,1.990887368963152,2.1818813029754067,0.041666666666666664,0.14583333333333334,2.2291666666666665,2.4166666666666665,-150.6308942760002,2.1605321958484502,0.0,inf,0.6198069586993948,3.810597084106407,53.10132133419074,3.5742345405105764,67.77404707953812,3.1764753012158007,0.0,inf,2.0411428994090715,3.6388587836787254,-2.4893784213614962,2.1972485671412096,5.688896495082082,3.568461065673372,-9.136955923213288,2.1563852291569297,-139.00455993142543,2.1601172054209283
438,206,80.0,0.375,0.625,0.0,9.2466,9.2463,9.246,90.0049,90.0047,89.995,0.1042,3.0429,790.5037517046808,20,12,0,48,323.7784632000001,1394.46,0.0,767.9712,3.1450953367882404,156,620,0,384,1160,307301.57809984015,41006.474256867805,-74206.71723847567,0.14106055193561384,1.9973550219455949,1.9489467677280683,1.9993460098413949,1.9489776036955149,inf,inf,43.070035998570994,21.576605369842248,26.01625075922471,13.020107855239019,0.0,0.0,2486.2096632000007,34.59671322508127,69.0862867577957,1.9489467677280683,1.9981052492686493,1.7916666666666667,1.0833333333333333,0.0,2.875,-207.5802793504876,1.9981052492686495,28.960773681499838,3.2226149682209004,10.630296112151377,3.206608002948451,0.0,inf,103.49462031339756,3.07381681640829,45.072155441476184,3.210302543968569,0.0,inf,-129.45963221905345,1.9973550219455944,0.0,inf,-78.12064713143411,1.9993460098413949,0.0,inf
439,206,80.0,0.3125,0.3125,0.375,9.6052,9.605,9.605,90.0026,90.0027,89.9971,0.2213,1.8225,886.1375682987491,10,10,12,48,269.815386,697.23,1377.816,767.9712,3.5128096329062886,130,310,588,384,1412,410953.077163509,177586.07362277558,-126844.05337762464,0.1307196178854671,2.0677609146405604,2.0246466338254243,2.0893954086624817,2.0246131475422247,2.073608876901129,2.0246252914875686,25.15367168921746,12.170159037647707,17.71458934880793,8.484215602601504,23.637399689102946,11.405982907512925,3112.832586,32.060357547762145,66.50566072712834,2.0246131475422247,2.0756379177534514,1.0833333333333333,0.7708333333333334,1.0208333333333333,2.875,-192.3621452865728,2.0756379177534514,8.503103364396633,3.2672385209514485,4.8893305480694575,3.343031442276255,9.154972001616537,3.3062932769681552,87.37440429626696,3.021533847958306,17.006542647217948,3.355013521316594,17.500046157963755,3.386445894134134,-73.02095422588627,2.0677609146405604,21.40241980328099,3.325645939422471,-50.905293615609004,2.0893954086624817,-68.43589744507753,2.0736088769011287
440,227,40.0,0.375,0.375,0.25,9.9165,5.7611,14.2456,91.2371,91.4361,30.6131,0.2994,1.0288,414.3135299351879,6,6,4,24,161.88923160000004,418.338,459.272,383.9856,3.4357671877688363,78,186,196,192,652,119701.52883630946,32639.39932428793,-60418.63763739086,0.17223131859845073,1.9464136725400705,1.811732994356066,2.001341827998472,1.8519315629622632,1.982224645123836,1.8117329943560647,10.294356490406127,5.308703818501695,6.498923608837135,3.250682803896686,5.556524139433399,2.810689044458924,1423.4848316,11.370075666857305,22.34980423867666,1.8117329943560647,1.97159518888963,0.8333333333333334,0.5416666666666666,0.4583333333333333,1.8333333333333333,-68.22045400114385,1.97159518888963,4.565969250637624,3.4408989280510514,6.601087097911309,3.1200460601973257,1.57003649328695,3.3864284345801146,23.83196528855146,2.871704140765486,4.985065403692476,3.3137955247129387,7.036976277683138,3.22958706528588,-31.85222291101017,1.9464136725400705,0.0,inf,-19.504096823380124,2.001341827998472,-16.864134266753545,1.982224645123836
441,206,80.0,0.5938,0.2188,0.1875,9.3211,9.3207,9.3208,90.0027,90.0033,89.9978,0.2086,2.8409,809.7834279986812,7,19,6,48,512.6492334,488.061,688.908,767.9712,3.034872471364038,247,217,294,384,1142,851440.535053245,64362.426952253714,-82984.20237820031,0.13881261825788313,2.023531848907112,1.9647029482149616,2.0158402236829023,1.9647029482149616,1.9993104214352764,1.9647089482550424,14.336852289996536,7.090493856968624,40.68956895662284,20.1965326991972,13.507056301058288,6.7582351577340365,2457.5894334000004,34.04526171389986,68.53347754767766,1.9647029482149616,2.014222487964179,0.6041666666666666,1.7083333333333333,0.5625,2.875,-204.2715702833992,2.014222487964179,2.374698441852439,3.3925288143602543,25.863025002233574,3.1923340368694886,1.4472915125121943,3.5266165851266766,101.84498205875148,3.0986111188681447,24.868594376792803,3.2598983288240135,9.968750885176046,3.163748463844442,-42.54296314181174,2.0235318489071115,18.791392727560826,3.2678661157397855,-121.1791961951832,2.0158402236829027,-40.549410946404215,1.9993104214352768
442,33,40.0,0.0,0.5625,0.4375,5.3649,9.1675,9.7872,89.9981,89.9993,90.0002,0.1134,1.3039,481.36112422087325,9,0,7,24,0.0,627.507,803.7260000000001,383.9856,3.7710120503355897,0,279,343,192,814,302844.5292183493,145944.0824728897,-86567.32996415437,0.15584188597712226,2.078591518455079,1.9061457111408813,inf,inf,2.1202654086404054,1.9473023882198752,14.522414905690965,7.070423930987406,0.0,0.0,11.34436414850282,5.374001114321558,1815.2186,12.444425045308964,25.86677905419378,1.9061457111408813,2.097113247426336,1.25,0.0,1.0,2.25,-74.66655027185381,2.0971132474263356,4.724623538069372,3.3936607182125846,0.0,inf,5.058473769425565,3.2734393904579857,29.271890849748893,3.033607138537729,0.0,inf,17.193454486526242,3.474262445691522,-42.42254358592445,2.07859151845508,0.0,inf,0.0,inf,-32.24400668592935,2.1202654086404062
443,206,80.0,0.0,0.4062,0.5938,9.9301,9.9301,9.9301,90.0025,90.0022,89.9966,0.1347,1.1451,979.1762353900436,13,0,19,48,0.0,906.399,2181.542,767.9712,3.9379144025733455,0,403,931,384,1718,3488837.2826628056,213818.31198955645,-173832.85870764873,0.12230220658543207,2.150024924146702,2.0931282801866744,inf,inf,2.142590480772923,2.0931238807155816,28.382563943443532,13.211094682770007,0.0,0.0,35.94623434525179,16.784813255963392,3855.9122,29.99590793873341,64.32879828869531,2.0931238807155816,2.1458767202352456,1.2708333333333333,0.0,1.6041666666666667,2.875,-179.97544763240043,2.1458767202352456,16.082463655540653,3.5323518663678515,0.0,inf,20.48059723975736,3.396461517350671,78.79696202178188,3.0631704817985943,0.0,inf,36.84135318066095,3.4447981432042383,-79.26656809662008,2.150024924146702,0.0,inf,0.0,inf,-100.70887953578031,2.142590480772923
444,33,80.0,0.5625,0.2812,0.1562,10.1548,8.7073,9.3339,90.0027,90.0017,90.0011,0.1396,2.74,825.3117441125861,9,18,5,48,485.6676948,627.507,574.09,767.9712,2.974919371152273,234,279,245,384,1142,424097.94164266257,40181.56797994933,-80511.43043950298,0.13706593058630373,1.985632638576468,1.8173865896055517,1.986995886065736,1.806300332629472,2.0104602865703085,1.8063086111762523,16.167035419709688,8.193144866017652,35.916006713388555,18.25651030260132,9.516968977266961,4.7987848644743805,2455.2358948,31.248440033093356,61.60001111036521,1.806300332629472,1.9902926048356568,0.6666666666666666,1.4791666666666667,0.3958333333333333,2.5416666666666665,-187.4906401985601,1.9902926048356568,4.102558415742559,3.313693264117037,26.32652493391436,3.268648985646297,0.8782860320216187,3.2011296702892817,87.91446242438448,3.0306807218878538,29.335742951179505,3.288569053397993,6.400434946370817,3.373540916242844,-49.158869196105925,1.985632638576468,9.239826596826033,3.2952611962227625,-109.53906181560792,1.9869958860657357,-28.792709186846285,2.0104602865703085
445,206,80.0,0.5938,0.4062,0.0,9.1549,9.1544,9.1544,90.00399999999998,90.0043,89.9965,0.0991,3.5939,767.2084395754224,13,19,0,48,512.6492334,906.399,0.0,767.9712,2.8506196238017263,247,403,0,384,1034,160294.75431280176,19395.377415936968,-57864.594440500856,0.14390170998404925,1.9877103374207457,1.9296371730817448,1.974166304428227,1.9296265081502488,inf,inf,21.136694817709067,10.640599842232996,48.64164090319197,24.652707144829016,0.0,0.0,2187.0194334000007,35.293306987062,69.77833572090104,1.9296265081502488,1.9782884014259496,0.875,2.0,0.0,2.875,-211.7598419223721,1.9782884014259496,8.08393728018458,3.1844566770176534,38.44346255025216,3.192922536320981,0.0,inf,105.57844984306601,3.0433312271716617,39.84048927404242,3.171252158778117,0.0,inf,-63.84359905339797,1.9877103374207457,0.0,inf,-147.91624286897408,1.974166304428227,0.0,inf
446,206,80.0,0.5312,0.0,0.4688,9.5967,9.5963,9.5966,90.0011,90.0019,89.9993,0.2471,2.0071,883.7778809397294,0,17,15,48,458.6861562,0.0,1722.27,767.9712,3.3367290806875336,221,0,735,384,1340,362268.4135145232,141626.08826451993,-123358.40093589098,0.1309521954260476,inf,inf,2.0696339963474646,2.022823621196604,2.0798736323274998,2.022823621196604,0.0,0.0,39.631510878668536,19.159599956086254,26.93343712040926,12.957944215451448,2948.9273562,32.1175441715377,66.56494799907779,2.022823621196604,2.0737892109480587,0.0,1.7083333333333333,1.1666666666666667,2.875,-192.70526502922627,2.073789210948059,0.0,inf,24.49822786307765,3.3982549158928856,10.085574973723704,3.4292331972374024,87.53025903660105,3.0188425987872454,0.0,inf,0.0,inf,0.0,inf,44.012558299941645,3.2752358899745926,-114.95759973651757,2.0696339963474646,-77.74766529270869,2.0798736323275
447,194,80.0,0.0,0.6875,0.3125,6.6154,6.6152,24.5008,89.9952,90.0023,119.99,0.0789,1.4898,928.6535788658804,22,0,10,48,0.0,1533.906,1148.18,767.9712,3.7151175406155086,0,682,490,384,1556,1534807.6135160804,2589448.9023723155,-139452.49193200475,0.12669876392003004,2.0210048083162517,1.909656813200305,inf,inf,2.181695241532602,2.1815165798545864,40.68270681345265,20.23659778741913,0.0,0.0,11.917338233409119,5.462421200027659,3450.0572,25.699018987446788,52.60004504686177,1.909656813200305,2.0596895422387065,1.7083333333333333,0.0,0.5416666666666666,2.25,-154.19411392468075,2.0596895422387065,34.11838509340558,3.455173903165785,0.0,inf,5.7575443017594345,3.3078943774731693,62.96259217732096,3.013851836645062,0.0,inf,26.188060282967506,3.5255510125353675,-121.41958672451479,2.0210048083162517,0.0,inf,0.0,inf,-32.77452720016595,2.181695241532602
448,33,80.0,0.5,0.2812,0.2188,10.2533,8.7846,9.4108,90.0023,90.0014,90.0009,0.2026,2.3173,847.6414755545593,9,16,7,48,431.7046176,627.507,803.7260000000001,767.9712,3.1037990630163064,208,279,343,384,1214,371787.66595711076,46000.83074583912,-93105.79024702904,0.13464805049999762,2.0113974268577035,1.8233856566267759,2.0201893534486848,1.8233928263529,1.9734428311101968,1.8347355461942367,17.466504947913727,8.748345618852698,30.880708172318286,15.470968440549667,12.706447406149568,6.477063899436708,2630.9088176,30.69637795883907,61.05366052638158,1.8233856566267759,2.0080878740294508,0.7291666666666666,1.2916666666666667,0.5208333333333334,2.5416666666666665,-184.1782677530344,2.0080878740294508,5.561933261170589,3.3877504205486444,15.379571564669314,3.3512015708449794,2.435955581264848,3.3302286147463427,84.62843963744442,3.0219865069280165,24.83455531131413,3.309510644656455,9.547516354539793,3.2330599089357595,-52.49007371311618,2.011397426857703,17.183224571849212,3.3267596925972205,-92.82581064329806,2.020189353448685,-38.86238339662024,1.9734428311101968
449,194,80.0,0.9375,0.0625,0.0,6.0917,6.0913,23.3941,90.0081,90.0008,120.0062,0.2212,3.8912,751.7238473594249,2,30,0,48,809.446158,139.446,0.0,767.9712,2.283901680159296,390,62,0,384,836,187364.48193924915,493268.453368359,-31227.135401004598,0.14587111990144985,2.1420724025386217,1.7581238122371807,2.129533439862469,1.7581238122371805,inf,inf,4.34506083815628,2.155518094684672,61.532637127547204,30.57059480776634,0.0,0.0,1716.8633579999996,32.72611290245101,65.87769796570349,1.7581238122371805,2.130363224157215,0.14583333333333334,2.1041666666666665,0.0,2.25,-176.71060157921085,1.9245368264752871,0.0,inf,67.19636659909271,3.2477416476470102,0.0,inf,76.75385581194425,2.9098752243043564,8.715956860826031,3.2289658431357835,0.0,inf,-11.529817437001233,1.918588790753225,0.0,inf,-165.18078414220963,1.924949066574836,0.0,inf
450,33,80.0,0.0938,0.6562,0.25,10.4779,8.9728,9.5924,89.9984,90.0006,90.0008,0.1495,1.6717,901.8400478944968,21,3,8,48,80.94461580000002,1464.183,918.544,767.9712,3.5833880113716785,39,651,392,384,1466,512735.34978257393,142747.3101050816,-125472.80141976768,0.12919782158385784,2.0578518330061915,1.862546722494372,2.0285097741593696,1.8625643782376808,2.0399965974641243,1.8625470392232213,37.08294339827214,18.165117970943864,5.95275031513738,2.969799060963662,16.76936991093285,8.318489937733588,3231.642815800001,29.453406969641108,59.80506362434237,1.862546722494372,2.049989679607896,1.5833333333333333,0.25,0.7083333333333334,2.5416666666666665,-176.72044181784668,2.049989679607896,26.975723555704995,3.3831873428431685,0.0,inf,7.001074912155793,3.421267137614469,77.28753817345886,2.995849019534726,10.068051209097412,3.4155566419259857,22.33314496611537,3.369749392674578,-108.99070782566315,2.057851833006191,5.541973039378204,3.396352950412718,-17.818794365781972,2.0285097741593696,-49.910939626401536,2.0399965974641248
451,167,30.0,0.4167,0.0,0.5833,5.2589999999999995,5.2586,14.0718,89.9939,90.0057,120.0015,0.1922,2.0765,337.0132887868135,0,5,7,18,134.907693,0.0,803.7260000000001,287.9892,3.639687020697669,65,0,343,144,552,330853.19333547645,34216.140001138025,-64737.22403704861,0.1795783351960824,inf,inf,2.116796693113113,2.0323021807004538,2.1167811034086297,2.032302194852717,0.0,0.0,7.093787745043462,3.3584351219585638,11.8230739130336,5.597484696951548,1226.6228930000002,8.955919818910111,18.91686165807706,2.0323021807004538,2.116786949547812,0.0,0.8333333333333334,1.3888888888888888,2.2222222222222223,-53.735518913460645,2.1167869495478118,0.0,inf,3.611137830538072,3.2109041360414285,4.53944471657983,3.5096992588322884,18.248289367559035,2.894899018957456,0.0,inf,0.0,inf,0.0,inf,11.194572877504028,3.5166465628642465,-20.15061073175137,2.116796693113113,-33.58490818170929,2.1167811034086297
452,194,80.0,0.4688,0.1875,0.3438,6.4868,6.4864,24.1881,90.0146,90.0084,119.9948,0.307,1.7724,881.4330697221092,6,15,11,48,404.723079,418.338,1262.998,767.9712,3.237943273333044,195,186,539,384,1304,1880341.479306161,4587326.519404389,-111179.7722289026,0.1311843342065322,1.97663015554784,1.872380795732292,2.01062532980625,1.872380795732292,2.070033913779952,1.872380795732292,12.176457340115327,6.194841643966037,21.947740613534805,10.979675573582654,19.37468456774805,9.410586528107807,2854.030279,26.585103745656497,53.498882521398194,1.872380795732292,2.025074025887233,0.5,0.9166666666666666,0.8333333333333334,2.25,-159.51062247393895,2.0250740258872333,2.1344193272798906,3.5566572942235943,9.54624511263488,3.373909315235337,6.26785647078196,3.4000884471444905,69.251379242678,3.063792129191512,12.537413278924696,3.3998262228743816,12.393138167165525,3.4194468055027336,-37.16904986379622,1.97663015554784,25.49845066160023,3.423545015118372,-65.87805344149592,2.0106253298062504,-56.46351916864685,2.0700339137799517
453,206,80.0,0.1875,0.1562,0.6562,9.907,9.9068,9.907,90.0014,90.0016,89.9982,0.1833,1.1948,972.3390347639984,5,6,21,48,161.88923160000004,348.615,2411.178,767.9712,3.7946161777774714,78,155,1029,384,1646,2134698.71788101,177515.0431845966,-168908.28637902302,0.12287486540298652,2.1295923606501166,2.0882766909047827,2.148231287104741,2.0882905167278216,2.1426179482486294,2.088261625722223,13.150666120357013,6.177632735958973,10.243999539173897,4.771380154163492,41.084575705043996,19.187359440767008,3689.6534315999997,30.13637233088947,64.4792413645749,2.088261625722223,2.14086995551005,0.5833333333333334,0.4583333333333333,1.8333333333333333,2.875,-180.81823398533683,2.1408699555100505,1.680141466508609,3.2731305478581945,1.6801736475118592,3.2730992015022737,34.87379356194834,3.467686786780312,79.16595243103075,3.0560234619578486,2.3118766531979222,3.437326942517497,19.155501691888933,3.4487966292983727,-37.065796415753844,2.1295923606501166,14.046665009088244,3.4143859507305265,-28.62828092498093,2.1482312871047413,-115.12415664460205,2.1426179482486294
